Company,TypeName,Inches,Weight,screen_resolution,display_type,processor_speed,processor_brand,processor_type,ssd_storage,hdd_storage,flash_storage,ram,os,Price
Dell,Notebook,17.3,4.42,1920x1080,Full HD,2.7,Intel, Core i7 7700HQ,0,1TB,0,8,windows,109010.88
Microsoft,Ultrabook,13.5,1.252,2256x1504,Full HD,2.2,Intel, Core M m3-7Y30,128,0,0,4,windows,52693.92
Microsoft,Ultrabook,13.188976377952756,1.25,2256x1504,Full HD,2.5,Intel, Core i7 7660U,256,0,0,8,windows,95850.72
HP,Notebook,17.3,2.5,1600x900,HD,2,Intel, Core i3 6006U,256,0,0,8,windows,34093.872
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2,Intel, Core i3 6006U,0,1TB,0,4,windows,28984.32
Acer,Notebook,11.6,1.4,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,128,0,0,4,windows,23176.8
Asus,Notebook,15.6,2.37,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,8,windows,39906.72
Lenovo,Notebook,14,1.5,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,no,42570.72
Lenovo,Notebook,15.6,2.67,1920x1080,Full HD,2.9,Intel, Core i7 7820HQ,256,0,0,8,windows,111355.2
Asus,Notebook,15.6,2,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,500,0,4,windows,16197.12
Acer,Notebook,15.6,2.2,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,windows,24988.32
Dell,Notebook,15.6,2.02,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,2TB,0,8,windows,40439.52
HP,Gaming,17.3,3.78,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,12,windows,90522.72
Lenovo,Ultrabook,14,1.4,2560x1440,Quad HD,2.6,Intel, Core i7 6600U,256,0,0,12,windows,98994.24
HP,2 in 1 Convertible,13.3,1.29,3840x2160,4K,1.8,Intel, Core i7 8550U,512,0,0,8,windows,106506.72
HP,Notebook,15.6,1.9,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,500,0,8,windows,61485.12
Google,Ultrabook,12.3,1.1,2400x1600,Full HD,1.2,Intel, Core i5 7Y57,128,0,0,8,chrome,67932.0
Dell,Ultrabook,13.3,1.42,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,98133.768
Asus,Notebook,15.6,2.06,3840x2160,4K,2.6,Intel, Core i7 6700HQ,128,1TB,0,12,windows,69210.72
Dell,Notebook,14,1.79,1366x768,HD,2.3,Intel, Core i3 6100U,128,0,0,8,windows,39427.2
Dell,Workstation,15.6,1.78,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,128298.24
Lenovo,Notebook,14,1.7,1920x1080,Full HD,2.5,Intel, Core i5 7200U,180,0,0,8,windows,72673.92
Toshiba,Notebook,13.3,1.05,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,89084.16
Dell,Notebook,15.6,2.16,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,8,windows,67239.36
Dell,Notebook,15.6,2.18,1366x768,HD,2.4,Intel, Core i3 7100U,0,1TB,0,4,windows,31254.048
HP,Notebook,13.3,1.49,1920x1080,Full HD,1.6,Intel, Core i5 8250U,128,0,0,4,windows,38681.28
Chuwi,Notebook,15.6,1.89,1920x1080,Full HD,1.44,Intel, Atom x5-Z8350,0,0,64,4,windows,13261.392
Lenovo,Notebook,15.6,2.3,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,30103.2
Lenovo,Notebook,14,1.75,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,55890.72
Dell,Workstation,15.6,2.17,1920x1080,Full HD,2.7,Intel, Core i7 6820HQ,512,0,0,16,windows,124568.64
Dell,Notebook,15.6,2.06,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,101178.72
Lenovo,Ultrabook,12.5,1.36,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,95797.44
Asus,Ultrabook,12.5,0.91,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,103896.0
Lenovo,Notebook,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,53918.8272
Toshiba,Ultrabook,13.3,1.05,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,32,windows,149130.72
Asus,Gaming,15.6,1.99,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,71928.0
Acer,Notebook,15.6,2.2,1366x768,HD,2.5,AMD, A10-Series 9620P,0,1TB,0,8,windows,30849.12
Asus,Gaming,17.3,4.33,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1TB,0,24,windows,67612.32
Lenovo,Ultrabook,12.5,1.3,1366x768,HD,2.3,Intel, Core i5 6200U,180,0,0,8,windows,58554.72
Lenovo,Notebook,15.6,2.17,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,47893.392
HP,Notebook,14,1.48,1920x1080,Full HD,2.8,Intel, Core i7 7600U,0,0,0,8,windows,93186.72
Lenovo,Notebook,13.3,1.4,1920x1080,Full HD,2.4,Intel, Core i3 7100U,256,0,0,8,windows,50562.72
Lenovo,Notebook,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,48538.08
Asus,Notebook,11.6,1.2,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,64,4,windows,18115.2
HP,Notebook,15.6,1.91,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,32979.7872
Lenovo,2 in 1 Convertible,13.9,1.4,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,85194.72
Lenovo,Notebook,14,2.1,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,500,0,4,windows,15930.72
Lenovo,Notebook,11.6,1.25,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,16,0,0,4,chrome,14119.2
Lenovo,Notebook,13.3,1.44,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,50562.72
Asus,Notebook,15.6,2,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,1TB,0,8,windows,65214.72
Acer,Notebook,15.6,2.2,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1TB,0,4,windows,32660.64
HP,Ultrabook,13.3,1.34,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,70489.44
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,8,no,61218.72
Dell,Ultrabook,13.3,1.29,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,0,0,8,windows,47898.72
Acer,Notebook,15.6,2.2,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,500,0,4,windows,34045.92
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,8,windows,44542.08
Dell,Notebook,15.6,2.2,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,2TB,0,16,windows,64961.1072
Xiaomi,Notebook,15.6,1.95,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,16,no,74589.336
Asus,Notebook,11.6,1.1,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,2,windows,13053.6
HP,Notebook,15.6,2.04,1366x768,HD,1.6,Intel, Core i5 8250U,0,1TB,0,4,windows,27783.9216
Asus,Gaming,15.6,2.24,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,24,windows,158135.04
HP,Notebook,15.6,2.04,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,47365.92
Asus,Gaming,17.3,3,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,80133.12
Lenovo,Gaming,15.6,3.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,8,windows,74538.72
HP,Ultrabook,13.3,1.32,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,74538.72
Dell,Notebook,14,1.64,1920x1080,Full HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,68184.0144
HP,Notebook,15.6,1.63,1366x768,HD,2,Intel, Core i3 6006U,128,0,0,4,windows,36709.92
Dell,Notebook,17.3,2.8,1920x1080,Full HD,1.6,Intel, Core i5 8250U,128,1TB,0,8,linux,47365.92
Lenovo,Notebook,9.448818897637794,2.02,1920x1080,Full HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,71395.2
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,4,windows,42570.72
Lenovo,Notebook,15.6,2.2,1366x768,HD,2,Intel, Core i3 6006U,0,2TB,0,8,no,24455.52
Dell,Notebook,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,31168.8
Dell,Notebook,15.6,1.9,1920x1080,Full HD,2.8,Intel, Core i5 7440HQ,256,0,0,8,windows,73366.56
Dell,Gaming,17.3,4.42,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,16,windows,160520.3856
Toshiba,Notebook,15.6,2.0,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,500,0,8,windows,45820.8
Asus,Notebook,15.6,2,3840x2160,4K,2.7,Intel, Core i7 7500U,256,1TB,0,8,windows,69210.72
Mediacom,Notebook,13.3,1.2,1920x1080,Full HD,1.1,Intel, Celeron Quad Core N3450,32,0,0,4,windows,19660.32
Asus,Gaming,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1TB,0,8,windows,87858.72
Dell,Notebook,15.6,1.93,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,8,windows,72940.32
Dell,Notebook,15.6,2.2,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,42486.0048
HP,Notebook,15.6,1.86,1920x1080,Full HD,1.6,Intel, Pentium Quad Core N3710,256,0,0,4,windows,21258.1872
HP,Gaming,17.3,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,12,windows,95850.72
Lenovo,Notebook,14,1.87,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,45767.52
Dell,Ultrabook,13.3,1.2,3200x1800,Quad HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,74538.72
Dell,Notebook,14,1.6,1920x1080,Full HD,2,Intel, Core i3 6006U,128,0,0,4,windows,39207.1536
HP,Ultrabook,13.3,1.34,3200x1800,Quad HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,61005.6
Acer,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1TB,0,8,linux,42517.44
Asus,Notebook,15.6,2,1366x768,HD,1.8,AMD, E-Series 7110,0,500,0,4,windows,18594.72
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,4,windows,37589.04
Lenovo,Notebook,14,1.87,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,41824.8
Lenovo,Notebook,15.6,2.15,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,1TB,0,4,no,24634.008
HP,Notebook,15.6,1.86,1920x1080,Full HD,2,Intel, Core i3 6006U,0,500,0,4,windows,21152.16
Lenovo,Notebook,15.6,1.99,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,92121.12
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2,Intel, Core i3 6006U,128,0,0,4,windows,26586.72
Dell,Notebook,15.6,1.9,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,59513.2272
Dell,Gaming,17.3,4.42,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,143802.72
HP,Notebook,17.3,2.65,1600x900,HD,2,Intel, Core i3 6006U,0,1TB,0,8,windows,28992.312
HP,Notebook,17.3,2.63,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,8,windows,68198.4
Asus,Notebook,15.6,2,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,500,0,4,linux,11934.72
Mediacom,Notebook,13.3,1.35,1920x1080,Full HD,1.44,Intel, Atom x5-Z8350,0,0,32,4,windows,13586.4
Lenovo,Notebook,17.3,2.8,1600x900,HD,2.7,Intel, Core i7 7500U,128,1TB,0,6,windows,50562.72
HP,Notebook,15.6,1.91,1920x1080,Full HD,2.5,AMD, A10-Series A10-9620P,128,0,0,6,windows,30310.992
Dell,Notebook,15.6,2.18,1366x768,HD,2,Intel, Core i3 6006U,0,1TB,0,4,windows,32921.712
Acer,2 in 1 Convertible,11.6,1.25,1920x1080,Full HD,2.0,Intel, Celeron Dual Core N3350,0,0,32,4,windows,18594.72
Lenovo,Notebook,15.6,2.05,1920x1080,Full HD,2.7,Intel, Core i3 7130U,128,0,0,4,windows,33566.4
HP,Ultrabook,13.3,1.16,3200x1800,Quad HD,1.2,Intel, Core M 6Y75,512,0,0,16,windows,104695.2
Lenovo,Notebook,17.3,3.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,159786.72
Asus,Notebook,15.6,2.5,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1TB,0,8,windows,44701.92
Dell,Ultrabook,13.3,1.21,3840x2160,4K,1.6,Intel, Core i5 8250U,128,0,0,8,windows,85194.72
Dell,Notebook,15.6,1.93,1366x768,HD,2.6,Intel, Core i5 7300U,0,500,0,4,windows,51095.52
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,1.1,Intel, Pentium Quad Core N4200,0,500,0,4,windows,18328.32
Lenovo,Notebook,14,2.02,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,52747.2
HP,Workstation,17.3,3.14,1600x900,HD,2.8,Intel, Core i5 7440HQ,0,500,0,8,windows,99153.5472
HP,Notebook,14,1.94,1366x768,HD,1.6,Intel, Pentium Quad Core N3710,0,2TB,0,8,windows,20725.92
HP,Notebook,15.6,1.95,1920x1080,Full HD,3,AMD, A9-Series A9-9420,256,0,0,6,windows,34578.72
Lenovo,Notebook,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,44222.4
Lenovo,Notebook,15.6,2.05,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,500,0,4,windows,36496.8
Mediacom,Notebook,14,1.4,1920x1080,Full HD,1.44,Intel, Atom x5-Z8350,32,0,0,4,windows,13266.72
Toshiba,Ultrabook,14,1.24,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,99367.2
Lenovo,Gaming,17.3,4.6,1920x1080,Full HD,2.7,Intel, Core i7 6820HK,256,1TB,0,32,windows,141884.64
MSI,Gaming,17.3,4.14,1920x1080,Full HD,2.9,Intel, Core i7 7820HK,512,1TB,0,16,windows,145401.12
Dell,Notebook,15.6,2.2,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,linux,39907.2528
Mediacom,Notebook,14,1.45,1920x1080,Full HD,1.1,Intel, Celeron Quad Core N3450,32,0,0,4,windows,20725.92
Dell,Notebook,15.6,1.9,1366x768,HD,2.6,Intel, Core i5 7300U,0,500,0,8,windows,53733.9456
HP,Notebook,13.3,1.49,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,4,windows,38308.32
Dell,Notebook,15.6,1.93,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,16,windows,81912.1392
Dell,Notebook,11.6,1.26,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,16,4,chrome,15717.6
MSI,Gaming,17.3,4.5,1920x1080,Full HD,2.7,Intel, Core i7 6820HK,128,1TB,0,16,windows,125154.72
HP,Gaming,17.3,3.78,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,79813.44
Lenovo,Ultrabook,14,1.27,1920x1080,Full HD,2.6,Intel, Core i7 6600U,256,0,0,12,windows,89137.44
Lenovo,Notebook,15.6,2.2,1366x768,HD,1.8,Intel, Core i7 8550U,0,1TB,0,12,windows,32447.52
Asus,Gaming,17.3,2.73,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1TB,0,8,windows,94305.6
Asus,2 in 1 Convertible,15.6,2.2,1366x768,HD,2.5,Intel, Core i5 7200U,0,1TB,0,8,windows,39373.92
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,3.6,AMD, A12-Series 9720P,512,0,0,12,windows,50562.72
Dell,2 in 1 Convertible,12.440944881889765,1.39,1366x768,HD,1.0,Intel, Core M 7Y30,128,0,0,4,windows,32127.84
Samsung,Notebook,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,16,windows,90522.72
Lenovo,Notebook,17.3,2.8,1920x1080,Full HD,2,Intel, Core i3 6006U,0,500,0,4,no,28185.12
Lenovo,Notebook,15.6,2.29,1366x768,HD,2.3,Intel, Core i3 6100U,0,1TB,0,8,windows,24455.52
Lenovo,2 in 1 Convertible,13.3,1.37,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,107892.0
Lenovo,Notebook,14,1.7,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,78534.72
Dell,2 in 1 Convertible,12.5,1.34,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,88977.6
Dell,Workstation,15.6,2.06,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,93932.64
HP,Notebook,15.6,1.84,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,64948.32
HP,Notebook,15.6,2.1,1366x768,HD,2.4,Intel, Core i3 7100U,0,500,0,4,windows,35616.6144
Acer,Notebook,14,1.6,1920x1080,Full HD,1.1,Intel, Celeron Quad Core N3450,0,0,32,4,windows,17529.12
MSI,Gaming,17.3,4.14,1920x1080,Full HD,2.7,Intel, Core i7 6820HK,128,1TB,0,16,windows,117162.72
Dell,Notebook,15.6,2.18,1366x768,HD,2,Intel, Core i3 6006U,0,1TB,0,4,linux,24775.2
MSI,Gaming,15.6,1.8,3840x2160,4K,2.8,Intel, Core i7 7700HQ,256,2TB,0,16,windows,122490.72
Toshiba,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,74538.72
Lenovo,Notebook,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,6,windows,30049.92
Lenovo,2 in 1 Convertible,15.6,2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,69210.72
Acer,Notebook,14,1.6,1366x768,HD,1.6,Intel, Pentium Quad Core N3710,0,0,128,4,windows,18594.72
Lenovo,Notebook,15.6,2.5,3840x2160,4K,3.1,Intel, Xeon E3-1535M v6,0,0,0,32,windows,261018.72
Dell,Gaming,15.6,2.59,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,0,1TB,0,16,windows,46833.6528
Dell,Notebook,15.6,2.18,1366x768,HD,2.0,Intel, Core i3 6006U,0,1TB,0,4,linux,23650.992
Dell,Notebook,15.6,2.25,1366x768,HD,2.0,Intel, Core i3 6006U,0,1TB,0,4,linux,19127.52
Dell,Notebook,15.6,1.93,1366x768,HD,2.6,Intel, Core i5 7300U,0,500,0,4,linux,46300.32
Asus,Gaming,17.3,3,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,62231.04
HP,Ultrabook,15.6,1.84,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,74005.92
MSI,Gaming,15.6,2.94,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,120831.5808
Acer,2 in 1 Convertible,11.6,1.25,1366x768,HD,1.6,Intel, Celeron Quad Core N3160,0,0,32,4,chrome,20193.12
HP,Notebook,14,2.31,1366x768,HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,59886.72
Lenovo,Notebook,14,1.65,1920x1080,Full HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,78055.2
Dell,Notebook,15.6,2.2,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1TB,0,4,windows,41345.28
Fujitsu,Notebook,15.6,2.2,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,42570.72
HP,Notebook,15.6,1.88,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,49656.96
Mediacom,Notebook,14,1.4,1920x1080,Full HD,1.44,Intel, Atom x5-Z8350,0,0,32,4,windows,12733.92
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,0,0,4,no,24935.04
Asus,2 in 1 Convertible,13.3,1.5,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,6,windows,34046.4528
Asus,Ultrabook,14,11.1,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,101232.0
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,78801.12
Lenovo,Notebook,15.6,1.8,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,4,windows,44169.12
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2,Intel, Core i3 6006U,0,1TB,0,4,windows,30849.12
Asus,Notebook,15.6,2,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,1TB,0,8,windows,21258.72
Asus,Notebook,15.6,1.99,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1TB,0,8,windows,48304.7136
Dell,Ultrabook,13.3,1.23,3200x1800,Quad HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,99580.32
Lenovo,Notebook,14,1.42,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,2,windows,13266.72
Lenovo,2 in 1 Convertible,13.3,1.37,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,93635.3376
Dell,Notebook,15.6,2.06,3840x2160,4K,2.8,Intel, Core i7 7700HQ,0,0,0,16,windows,127818.72
Lenovo,Gaming,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,59087.52
HP,Notebook,17,2.6,1600x900,HD,3,AMD, A9-Series 9420,0,1TB,0,8,windows,27753.552
Lenovo,Ultrabook,14,1.14,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,130536.0
Asus,Gaming,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,8,no,62284.32
Acer,Notebook,15.6,2.4,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,windows,23976.0
Lenovo,Notebook,14,1.43,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,4,windows,14598.72
Acer,Ultrabook,14,1.8,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,48964.32
Razer,Gaming,14,1.95,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,16,windows,138474.72
Toshiba,Notebook,13.3,1.2,1920x1080,Full HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,64628.64
Lenovo,Ultrabook,12.5,1.36,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,84395.52
Asus,Gaming,17.3,3.8,1920x1080,Full HD,2.7,Intel, Core i7 6820HK,512,0,0,32,windows,149130.72
Acer,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1TB,0,8,linux,37775.52
Dell,Ultrabook,13.3,1.2,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,77250.672
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,63499.104
HP,Notebook,15.6,1.86,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,no,19441.872
Toshiba,Notebook,15.6,2.0,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,500,0,8,windows,56689.92
Dell,Notebook,15.6,6.2,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,48964.32
Dell,Notebook,15.6,2.2,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,2TB,0,16,windows,60472.8
Lenovo,Gaming,15.6,3.31,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1TB,0,8,windows,63722.88
Dell,Gaming,17.3,4.42,3840x2160,4K,2.8,Intel, Core i7 7700HQ,512,1TB,0,32,windows,167691.8736
Dell,Notebook,14,1.56,1920x1080,Full HD,2.4,Intel, Core i5 6300U,256,0,0,8,windows,65481.12
Lenovo,Notebook,15.6,2.2,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,500,0,4,windows,22324.32
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,28504.8
HP,Notebook,15.6,2.04,1920x1080,Full HD,2,Intel, Core i3 6006U,0,1TB,0,6,windows,28717.92
MSI,Gaming,17.3,2.7,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,79215.1056
Toshiba,Notebook,15.6,2.1,1366x768,HD,2.1,Intel, Core i3 6100U,128,0,0,4,windows,26533.44
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,8,windows,39693.6
Toshiba,Notebook,15.6,2.0,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,67026.24
Acer,Notebook,15.6,2.1,1366x768,HD,2,Intel, Core i3 6006U,128,0,0,4,linux,21951.36
Microsoft,Ultrabook,13.5,1.252,2256x1504,Full HD,2.8,Intel, Core i7 7600U,256,0,0,8,windows,99519.048
Lenovo,Notebook,15.6,1.90,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,1TB,0,8,windows,43580.376
Lenovo,2 in 1 Convertible,13.3,1.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,55091.52
Lenovo,Notebook,14.015748031496063,2.2,1366x768,HD,2.2,AMD, E-Series E2-9000,128,0,0,4,windows,18594.72
HP,2 in 1 Convertible,14,1.63,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,4,windows,37242.72
MSI,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,68944.32
Asus,Ultrabook,14,1.1,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,60472.8
HP,2 in 1 Convertible,11.6,1.4,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,64,8,chrome,26373.6
LG,Ultrabook,15.6,1.09,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,8,windows,122490.72
Acer,Gaming,15.6,2.5,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,16,windows,69210.72
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,53168.112
Asus,Notebook,15.6,1.86,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,128,0,0,4,windows,22324.32
Dell,Gaming,15.6,3.21,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1TB,0,16,windows,109277.28
HP,Notebook,17.3,2.5,1920x1080,Full HD,2,Intel, Core i3 6006U,256,0,0,4,windows,37242.72
